,MMM-YY,Emp_ID,Age,Gender,Salary,Dateofjoining,LastWorkingDate,Total Business Value,Quarterly Rating,Attrition,WorkingDays,City_C10,City_C11,City_C12,City_C13,City_C14,City_C15,City_C16,City_C17,City_C18,City_C19,City_C2,City_C20,City_C21,City_C22,City_C23,City_C24,City_C25,City_C26,City_C27,City_C28,City_C29,City_C3,City_C4,City_C5,City_C6,City_C7,City_C8,City_C9,Edu_College,Edu_Master,JoinDesignation_2,JoinDesignation_3,JoinDesignation_4,JoinDesignation_5,Designation_2,Designation_3,Designation_4,Designation_5,Difference_Designation_1,Difference_Designation_2,Difference_Designation_3,Difference_Designation_4
102,2017-05-01,121,33,0,58885,2017-03-07,2017-05-24,0.0,1.0,1,78,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
103,2017-12-01,122,27,1,57406,2017-08-07,2017-12-01,121152.0,1.6,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
104,2016-09-01,123,44,1,41401,2015-10-07,2016-09-23,242684.44444444444,1.6666666666666667,1,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,2016-07-01,125,33,0,30847,2015-07-29,2016-07-21,174540.0,1.4285714285714286,1,358,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
106,2016-03-01,127,33,1,84085,2015-05-04,2016-03-01,-23333.333333333332,1.0,1,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
107,2017-12-01,129,38,0,60708,2017-07-11,2017-12-01,72698.33333333333,1.0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
108,2017-08-01,130,38,1,39990,2017-01-17,2017-07-29,366088.75,1.375,1,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
109,2016-11-01,131,38,0,79086,2010-10-21,2016-11-11,238214.54545454544,1.2727272727272727,1,2213,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
110,2017-07-01,132,27,1,43165,2017-05-01,2017-07-20,0.0,1.0,1,80,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
111,2016-05-01,133,44,0,46858,2015-07-30,2016-05-23,174622.0,1.6,1,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
112,2017-12-01,134,32,1,76904,2017-10-12,2017-12-01,63516.666666666664,1.0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
113,2017-12-01,135,28,1,98877,2017-09-15,2017-12-01,379420.0,1.75,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
114,2016-01-01,136,37,0,47009,2015-10-02,2016-01-05,0.0,1.0,1,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
115,2017-12-01,137,42,1,33459,2017-06-05,2017-12-01,938581.4285714285,3.142857142857143,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
116,2016-01-01,138,48,1,34827,2015-01-26,2016-01-06,0.0,1.0,1,345,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
117,2016-12-01,139,32,1,51850,2016-10-31,2016-12-05,0.0,1.0,1,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
118,2017-12-01,140,38,1,72253,2013-04-29,2017-12-01,580830.8333333334,2.625,0,1677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
119,2017-11-01,141,35,1,65901,2017-07-10,2017-10-31,0.0,1.0,1,113,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
120,2016-02-01,142,24,1,29807,2015-06-10,2016-02-08,61020.0,1.0,1,243,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,2016-03-01,143,40,1,24150,2015-05-01,2016-02-27,113520.0,1.0,1,302,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
122,2016-11-01,144,27,1,21933,2016-08-19,2016-11-24,0.0,1.0,1,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
123,2017-06-01,145,35,1,75112,2017-02-13,2017-06-22,369456.0,2.2,1,129,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
124,2016-10-01,147,36,1,85172,2016-07-20,2016-10-01,0.0,1.0,1,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
125,2017-12-01,148,41,1,45288,2017-12-11,2017-12-01,0.0,1.0,0,-10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
126,2017-07-01,149,34,0,61913,2017-04-17,2017-07-22,0.0,1.0,1,96,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
127,2017-12-01,150,39,1,29013,2013-04-22,2017-12-01,1011395.0,3.0,0,1684,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
128,2017-01-01,151,30,1,89602,2016-09-15,2017-01-21,190034.0,1.0,1,128,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
129,2016-06-01,152,31,1,31547,2015-06-03,2016-06-15,236620.0,1.5,1,378,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
130,2016-11-01,153,38,0,148588,2015-10-14,2016-11-19,133890.9090909091,1.2727272727272727,1,402,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
131,2017-10-01,154,30,1,47211,2017-07-03,2017-10-18,0.0,1.0,1,107,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,2016-02-01,155,27,1,118363,2014-09-10,2016-02-26,801190.0,2.0,1,534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
133,2016-03-01,156,41,0,41046,2015-07-01,2016-02-29,0.0,1.0,1,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,2017-09-01,158,26,1,45832,2017-07-03,2017-09-23,0.0,1.0,1,82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,2017-02-01,159,44,0,30121,2014-07-21,2017-02-17,448438.5714285714,2.2857142857142856,1,942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,2016-04-01,161,38,1,35793,2015-06-19,2016-03-29,0.0,1.0,1,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
137,2017-01-01,162,36,1,100064,2016-10-31,2016-12-30,0.0,1.0,1,60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
138,2017-09-01,163,29,1,25731,2017-05-08,2017-09-27,0.0,1.0,1,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
139,2017-11-01,164,37,0,106171,2016-06-17,2017-11-27,577513.8888888889,1.5,1,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
140,2016-01-01,165,25,0,76307,2015-10-16,2016-01-15,0.0,1.0,1,91,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
141,2016-05-01,167,26,1,35283,2015-03-02,2016-05-06,230924.0,1.6,1,431,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,2017-12-01,168,26,1,33057,2016-10-07,2017-12-01,805838.0,3.2,0,420,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
143,2016-12-01,169,34,1,38409,2015-05-01,2016-11-29,436613.3333333333,2.5,1,578,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
144,2016-11-01,170,35,1,91458,2016-07-04,2016-11-23,397536.0,1.6,1,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
145,2016-07-01,171,44,0,56242,2015-08-24,2016-07-21,495168.5714285714,1.8571428571428572,1,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
146,2016-07-01,172,41,0,101395,2014-11-07,2016-06-29,766550.0,2.7142857142857144,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
147,2017-12-01,173,39,1,56174,2011-06-13,2017-12-01,827762.0833333334,2.75,0,2363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
148,2016-05-01,174,39,0,22065,2015-07-27,2016-05-04,594100.0,2.2,1,282,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,2016-05-01,175,31,1,27889,2015-09-22,2016-05-04,3916.0,1.0,1,225,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
150,2017-08-01,176,34,1,21276,2017-05-04,2017-07-29,0.0,1.0,1,86,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
151,2016-06-01,177,31,1,43053,2015-12-14,2016-06-10,100000.0,1.0,1,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,2016-09-01,178,23,0,36637,2015-09-11,2016-09-26,61111.11111111111,1.0,1,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
153,2016-05-01,179,26,0,24490,2015-05-26,2016-05-04,323356.0,1.6,1,344,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
154,2016-11-01,180,34,1,95694,2015-06-26,2016-11-15,0.0,1.0,1,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
155,2017-12-01,181,30,0,26926,2017-11-06,2017-12-01,0.0,1.0,0,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
156,2017-07-01,182,32,1,25832,2017-01-13,2017-07-04,123760.0,1.4285714285714286,1,172,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
157,2017-05-01,183,26,0,43263,2016-11-03,2017-05-25,129114.28571428571,1.0,1,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
158,2017-07-01,184,34,0,62199,2017-04-12,2017-07-05,225790.0,1.75,1,84,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
159,2016-08-01,185,29,1,82120,2013-11-30,2016-08-18,302071.25,1.375,1,992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
160,2017-03-01,187,34,1,20922,2016-11-02,2017-03-15,30320.0,1.0,1,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
161,2017-12-01,188,34,1,36483,2016-11-15,2017-12-01,179763.57142857142,1.2142857142857142,0,381,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
162,2016-11-01,190,36,0,108051,2015-11-07,2016-11-02,11089.09090909091,1.0,1,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
163,2017-12-01,191,27,0,63380,2016-12-19,2017-12-01,820468.4615384615,2.6153846153846154,0,347,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
164,2017-12-01,192,37,0,66952,2017-04-10,2017-12-01,268026.6666666667,1.3333333333333333,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
165,2017-02-01,193,47,1,59084,2015-05-07,2017-02-22,713072.8571428572,2.7142857142857144,1,657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
166,2017-10-01,194,30,1,54074,2017-06-28,2017-10-12,500000.0,2.5,1,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
167,2017-12-01,195,27,1,19419,2017-09-28,2017-11-28,0.0,1.0,1,61,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
168,2017-12-01,196,44,1,75001,2017-05-29,2017-12-26,164388.57142857142,1.4285714285714286,1,211,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
169,2016-09-01,197,41,1,94594,2010-10-16,2016-09-23,220572.22222222222,1.0,1,2169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
170,2017-12-01,199,30,1,87902,2013-12-16,2017-12-01,1313904.1666666667,3.25,0,1446,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
171,2017-06-01,200,46,1,66707,2016-11-28,2017-06-27,0.0,1.0,1,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
172,2016-09-01,201,38,0,42260,2016-05-30,2016-09-07,0.0,1.0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
173,2017-12-01,202,33,1,28921,2017-10-30,2017-12-01,296650.0,2.0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
174,2017-11-01,203,34,0,84713,2016-07-04,2017-11-13,165672.9411764706,1.3529411764705883,1,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
175,2016-04-01,204,31,0,68151,2014-12-05,2016-03-29,84307.5,1.0,1,480,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
176,2017-12-01,205,39,1,15826,2017-12-20,2017-12-01,0.0,1.0,0,-19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
177,2017-12-01,206,26,0,12968,2017-09-28,2017-12-01,0.0,1.0,0,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
178,2016-04-01,207,32,1,61894,2015-05-09,2016-04-16,802430.0,1.75,1,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
179,2016-05-01,208,31,1,31657,2016-01-06,2016-05-24,75356.0,1.0,1,139,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
180,2017-12-01,210,38,1,64583,2017-05-03,2017-12-01,100317.5,1.0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
181,2017-08-01,211,34,0,81730,2017-06-05,2017-07-29,0.0,1.0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
182,2017-12-01,213,37,1,59947,2015-09-05,2017-12-01,507607.9166666667,2.25,0,818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
183,2017-05-01,215,26,0,17307,2016-07-19,2017-05-17,158400.9090909091,1.5454545454545454,1,302,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,2017-07-01,216,30,1,86340,2016-07-04,2017-07-25,540068.4615384615,2.3846153846153846,1,386,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
185,2016-06-01,217,32,1,27328,2013-05-20,2016-06-24,975705.0,2.5,1,1131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
186,2017-12-01,218,25,1,27979,2017-07-31,2017-12-01,146924.0,1.6,0,123,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
187,2016-11-01,219,36,1,51657,2015-05-11,2016-11-11,255031.81818181818,1.2727272727272727,1,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
188,2016-10-01,220,38,0,107539,2010-11-20,2016-10-14,278445.0,1.3,1,2155,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
189,2016-01-01,221,31,1,13051,2015-12-29,2016-01-19,0.0,1.0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
190,2016-10-01,222,26,1,92753,2016-09-12,2016-10-08,0.0,1.0,1,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
191,2016-04-01,223,25,1,59108,2015-08-24,2016-04-13,389977.5,1.75,1,233,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
192,2017-12-01,225,32,0,44792,2017-07-13,2017-12-01,373711.6666666667,2.0,0,141,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
193,2017-05-01,226,36,0,55528,2016-11-09,2017-05-02,167471.42857142858,1.0,1,174,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
194,2017-12-01,227,45,0,61912,2017-05-01,2017-12-12,904743.75,2.625,1,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
195,2017-05-01,228,45,1,53385,2013-07-25,2017-05-01,611183.5294117647,3.1176470588235294,1,1376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
196,2017-04-01,229,43,1,104995,2016-08-03,2017-04-10,1327490.0,1.7777777777777777,1,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
197,2017-01-01,230,34,1,44359,2015-10-13,2016-12-30,448036.92307692306,2.3846153846153846,1,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
198,2016-01-01,231,32,1,21354,2015-10-22,2016-01-05,0.0,1.0,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,2016-01-01,232,34,1,23185,2015-07-03,2016-01-21,0.0,1.0,1,202,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
200,2017-12-01,233,36,0,139139,2017-06-28,2017-12-01,83333.33333333333,1.0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
201,2017-12-01,234,27,0,52616,2017-01-02,2017-12-01,233395.0,1.5,0,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
202,2016-02-01,235,39,0,37873,2015-10-08,2016-02-11,0.0,1.0,1,126,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
203,2017-12-01,237,33,1,75626,2017-09-04,2017-12-01,45267.5,1.0,0,88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
204,2017-06-01,238,32,1,40168,2017-01-14,2017-06-27,82551.66666666667,1.0,1,164,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
205,2016-01-01,241,24,1,33901,2015-11-12,2016-01-06,0.0,1.0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
