,MMM-YY,Emp_ID,Age,Gender,City,Education_Level,Salary,Dateofjoining,LastWorkingDate,Joining Designation,Designation,Total Business Value,Quarterly Rating,Attrtion,WorkingDays
236,2017-12-01,282,29,Female,C21,College,57339,2017-08-16,2017-11-29,2,2,0.0,1.0,True,105
237,2017-12-01,283,27,Female,C29,Master,57420,2017-11-10,2017-12-01,2,2,0.0,1.0,False,21
238,2017-02-01,284,34,Male,C20,Master,42189,2017-01-03,2017-02-13,2,2,0.0,1.0,True,41
239,2017-11-01,286,30,Female,C24,Bachelor,70781,2017-07-13,2017-11-07,2,2,30080.0,1.0,True,117
240,2017-09-01,287,30,Female,C7,College,13605,2017-05-22,2017-09-04,1,1,0.0,1.0,True,105
241,2017-12-01,288,41,Female,C17,College,62901,2017-12-18,2017-12-01,2,2,0.0,1.0,False,-17
242,2017-12-01,289,29,Male,C3,College,51110,2017-07-18,2017-12-01,2,2,0.0,1.0,False,136
243,2016-11-01,290,25,Female,C5,Bachelor,66842,2016-07-28,2016-10-29,1,1,0.0,1.0,True,93
244,2016-05-01,291,27,Female,C20,Master,49695,2015-02-12,2016-05-14,2,2,254648.0,1.6,True,457
245,2017-08-01,292,33,Female,C29,Master,81858,2017-07-05,2017-07-29,3,3,0.0,1.0,True,24
246,2016-03-01,293,28,Female,C11,Bachelor,45981,2013-12-02,2016-03-23,1,1,124470.0,1.0,True,842
247,2017-12-01,294,36,Male,C21,College,13793,2017-10-10,2017-12-01,1,1,51120.0,1.0,False,52
248,2016-06-01,295,29,Female,C8,College,35983,2016-01-05,2016-06-24,2,2,37615.0,1.0,True,171
249,2017-12-01,296,32,Female,C20,Bachelor,65094,2015-06-10,2017-12-01,1,2,1245893.75,3.0,False,905
250,2017-12-01,297,38,Male,C8,Master,109473,2017-12-19,2017-12-01,3,3,0.0,1.0,False,-18
251,2017-04-01,298,39,Male,C20,College,70753,2016-09-12,2017-04-17,3,3,187721.25,1.0,True,217
252,2016-11-01,299,36,Female,C28,College,25851,2016-08-20,2016-10-31,1,1,0.0,1.0,True,72
253,2016-05-01,303,42,Male,C28,Bachelor,78645,2012-10-15,2016-04-29,1,2,0.0,1.0,True,1292
254,2016-02-01,305,24,Male,C9,College,20176,2015-08-26,2016-02-08,1,1,0.0,1.0,True,166
255,2017-12-01,306,31,Female,C4,College,53025,2017-11-29,2017-12-01,2,2,0.0,1.0,False,2
256,2017-10-01,307,39,Male,C26,College,88207,2015-10-05,2017-10-26,2,4,2583608.1818181816,3.727272727272727,True,752
257,2017-12-01,308,32,Male,C5,Master,188418,2011-08-15,2017-12-01,2,5,2417687.0833333335,2.625,False,2300
258,2017-12-01,309,30,Female,C5,Bachelor,77597,2017-12-11,2017-12-01,3,3,0.0,1.0,False,-10
259,2017-12-01,310,27,Female,C3,Master,58439,2017-12-11,2017-12-01,1,1,0.0,1.0,False,-10
260,2017-09-01,312,34,Male,C16,College,26047,2017-03-18,2017-09-25,2,2,0.0,1.0,True,191
261,2017-09-01,313,31,Female,C15,College,96603,2017-04-18,2017-09-20,3,3,25008.333333333332,1.0,True,155
262,2017-10-01,315,29,Female,C9,Master,50281,2017-09-12,2017-10-05,3,3,0.0,1.0,True,23
263,2016-02-01,316,47,Male,C12,Master,42592,2015-09-19,2016-02-15,1,1,125000.0,1.0,True,149
264,2017-08-01,317,35,Male,C5,Bachelor,59936,2016-06-17,2017-07-29,2,2,346389.3333333333,1.8,True,407
265,2017-01-01,318,33,Female,C3,Bachelor,37890,2016-10-18,2017-01-20,1,1,0.0,1.0,True,94
266,2017-03-01,319,30,Male,C27,Master,51819,2017-01-02,2017-03-09,3,3,0.0,1.0,True,66
267,2017-12-01,320,28,Female,C20,College,63126,2015-07-13,2017-12-01,1,2,1256403.3333333333,4.0,False,872
268,2017-04-01,321,27,Female,C25,Bachelor,29869,2016-10-31,2017-04-12,1,1,40416.666666666664,1.0,True,163
269,2016-11-01,322,41,Female,C6,College,57245,2016-06-15,2016-11-23,2,2,66666.66666666667,1.0,True,161
270,2017-12-01,323,30,Female,C29,Master,64558,2017-01-06,2017-12-01,2,2,263316.6666666667,1.5,False,329
271,2017-12-01,324,31,Male,C26,Bachelor,69160,2017-07-03,2017-12-01,3,3,766666.6666666666,3.0,False,151
272,2016-08-01,325,26,Male,C15,Master,50739,2015-11-30,2016-07-29,1,1,13627.5,1.0,True,242
273,2017-07-01,326,24,Male,C28,Master,69454,2017-04-21,2017-07-11,2,2,48500.0,1.0,True,81
274,2016-04-01,327,38,Male,C3,Bachelor,26658,2015-05-29,2016-04-21,1,1,210405.0,1.75,True,328
275,2016-08-01,328,35,Female,C28,Bachelor,54816,2015-12-11,2016-08-25,3,3,25000.0,1.0,True,258
276,2017-12-01,329,44,Female,C11,Bachelor,133752,2012-07-19,2017-12-01,1,3,613214.5833333334,2.125,False,1961
277,2016-02-01,330,39,Female,C15,Bachelor,35694,2015-09-24,2016-02-03,1,1,0.0,1.0,True,132
278,2017-12-01,331,35,Male,C25,Master,71154,2017-09-27,2017-12-01,3,3,0.0,1.0,False,65
279,2016-03-01,332,29,Male,C24,Master,51152,2016-02-03,2016-03-01,1,1,67180.0,1.0,True,27
280,2016-05-01,333,44,Female,C6,Bachelor,45796,2015-09-19,2016-04-30,1,1,259392.0,1.6,True,224
281,2016-05-01,334,29,Female,C9,College,58812,2016-01-07,2016-05-11,2,2,64658.0,1.0,True,125
282,2017-12-01,335,41,Female,C11,Master,94685,2017-11-17,2017-12-01,3,3,0.0,1.0,False,14
283,2017-08-01,336,47,Male,C10,Master,140769,2015-02-10,2017-07-29,2,4,478879.0,1.3,True,900
284,2016-03-01,337,45,Female,C8,Master,62135,2015-09-15,2016-03-03,2,2,0.0,1.0,True,170
285,2017-05-01,339,32,Male,C17,Bachelor,55937,2016-06-13,2017-05-12,3,3,152276.66666666666,1.25,True,333
286,2016-03-01,340,36,Male,C16,College,33327,2015-08-08,2016-03-23,1,1,181520.0,1.0,True,228
287,2017-12-01,341,40,Male,C11,Bachelor,49592,2016-12-24,2017-12-01,2,2,303575.3846153846,1.9230769230769231,False,342
288,2017-01-01,342,45,Male,C18,Master,83084,2015-07-09,2017-01-20,3,3,852461.5384615385,2.3846153846153846,True,561
289,2017-05-01,343,24,Male,C4,Bachelor,26563,2017-01-16,2017-05-05,1,1,30088.0,1.0,True,109
290,2017-03-01,344,28,Male,C2,Bachelor,55938,2017-02-02,2017-03-15,3,3,0.0,1.0,True,41
291,2017-12-01,345,35,Female,C27,Bachelor,35284,2017-07-31,2017-12-01,2,2,166978.0,1.6,False,123
292,2017-04-01,346,31,Female,C2,Bachelor,92158,2016-12-02,2017-03-30,3,3,214446.0,1.0,True,118
293,2016-02-01,347,36,Female,C15,College,57044,2015-01-05,2016-02-18,2,3,0.0,1.0,True,409
294,2017-12-01,348,28,Female,C13,Bachelor,71326,2017-09-01,2017-12-01,2,2,0.0,1.0,False,91
295,2016-10-01,349,33,Male,C26,Master,56317,2016-05-27,2016-10-17,2,2,19400.0,1.0,True,143
296,2016-02-01,350,33,Male,C10,Master,55441,2015-12-03,2016-02-08,2,2,0.0,1.0,True,67
297,2017-12-01,351,31,Male,C9,Bachelor,50609,2016-12-10,2017-12-01,2,2,634994.6153846154,2.1538461538461537,False,356
298,2016-07-01,352,44,Male,C24,College,39564,2016-02-24,2016-07-27,1,1,105346.66666666667,1.0,True,154
299,2017-11-01,353,31,Female,C18,Master,33134,2015-07-15,2017-11-13,1,1,591058.695652174,2.8260869565217392,True,852
300,2016-03-01,354,31,Female,C11,College,60555,2015-11-30,2016-02-27,1,1,0.0,1.0,True,89
301,2016-08-01,355,34,Male,C22,Master,135879,2015-06-16,2016-08-09,3,3,395470.0,1.375,True,420
302,2017-12-01,357,35,Male,C2,College,127616,2017-03-08,2017-12-01,4,4,1319153.0,2.1,False,268
303,2017-12-01,358,40,Female,C26,Master,117830,2016-10-29,2017-12-01,3,3,369652.14285714284,1.8571428571428572,False,398
304,2017-12-01,359,37,Male,C4,Master,107473,2016-06-20,2017-12-01,2,4,1866316.8421052631,2.4210526315789473,False,529
305,2016-02-01,360,39,Female,C20,Bachelor,58347,2015-10-21,2016-02-13,2,2,156725.0,1.0,True,115
306,2016-03-01,361,33,Male,C21,College,13743,2015-09-17,2016-03-18,1,1,111040.0,1.0,True,183
307,2017-12-01,362,38,Female,C20,Master,51609,2017-05-04,2017-12-01,2,2,489017.5,2.5,False,211
308,2017-09-01,363,30,Male,C21,Master,67650,2016-12-08,2017-09-18,2,2,167031.0,1.0,True,284
309,2017-07-01,364,27,Male,C13,Master,35727,2017-03-07,2017-06-29,1,1,91234.0,1.6,True,114
310,2017-05-01,365,24,Female,C22,College,44740,2017-02-01,2017-05-19,2,2,0.0,1.0,True,107
311,2017-12-01,366,29,Male,C15,Master,44630,2017-10-30,2017-12-01,2,2,0.0,1.0,False,32
312,2017-12-01,368,45,Male,C23,Bachelor,51911,2015-09-18,2017-12-01,1,2,1286219.5833333333,3.75,False,805
313,2017-12-01,369,32,Male,C20,College,28186,2017-09-20,2017-12-12,1,1,0.0,1.0,True,83
314,2017-12-01,371,48,Female,C20,Bachelor,49113,2015-07-20,2017-12-01,1,1,508578.3333333333,2.875,False,865
315,2016-12-01,372,33,Female,C26,College,82259,2016-06-30,2016-12-26,2,2,32760.0,1.0,True,179
316,2017-06-01,373,30,Female,C23,Master,38569,2016-11-01,2017-06-19,1,1,565848.75,2.125,True,230
317,2017-12-01,375,36,Male,C27,College,109992,2017-04-07,2017-12-01,3,3,391803.3333333333,2.0,False,238
318,2017-12-01,376,38,Male,C5,Master,88715,2017-08-07,2017-12-01,2,2,450196.0,2.2,False,116
319,2017-12-01,377,35,Male,C5,College,121332,2012-10-11,2017-12-01,1,3,792387.0833333334,2.5,False,1877
320,2017-12-01,378,33,Male,C9,Master,35057,2017-12-13,2017-12-01,3,3,0.0,1.0,False,-12
321,2016-10-01,379,31,Male,C13,Master,29106,2015-05-22,2016-10-18,1,1,331512.0,1.9,True,515
322,2017-12-01,382,28,Male,C18,College,12938,2017-10-18,2017-12-01,1,1,0.0,1.0,False,44
323,2017-03-01,383,41,Female,C17,College,43969,2015-09-17,2017-03-01,1,1,336032.0,2.0,False,531
324,2016-09-01,384,26,Female,C27,Bachelor,52364,2015-10-21,2016-09-22,2,2,252414.44444444444,1.6666666666666667,True,337
325,2017-12-01,385,35,Female,C28,Master,77156,2017-09-28,2017-12-01,3,3,377186.6666666667,2.0,False,64
326,2016-09-01,386,45,Female,C18,Bachelor,137082,2012-02-06,2016-09-10,2,4,652867.7777777778,1.6666666666666667,True,1678
327,2016-03-01,387,29,Female,C22,Master,45245,2013-11-25,2016-03-17,1,1,88586.66666666667,1.0,True,843
328,2017-12-01,388,34,Male,C15,Bachelor,43611,2016-12-05,2017-12-01,2,2,232612.3076923077,1.4615384615384615,False,361
329,2016-10-01,389,30,Female,C15,Master,45923,2016-05-23,2016-10-24,2,2,66666.66666666667,1.0,True,154
330,2016-02-01,390,32,Female,C22,Master,70428,2015-10-29,2016-02-01,1,1,0.0,1.0,True,95
331,2017-12-01,391,37,Male,C22,Bachelor,133783,2013-01-14,2017-12-01,1,3,728498.75,2.5,False,1782
332,2017-04-01,392,35,Female,C20,Bachelor,84850,2017-01-30,2017-04-06,3,3,0.0,1.0,True,66
333,2017-12-01,394,34,Female,C20,Master,97722,2011-06-06,2017-12-01,2,4,1144092.5,2.125,False,2370
334,2017-01-01,397,28,Male,C12,Master,73194,2016-06-02,2017-01-13,2,2,153942.5,1.375,True,225
335,2017-12-01,398,30,Male,C5,Master,63280,2017-12-07,2017-12-01,2,2,0.0,1.0,False,-6
336,2016-04-01,399,31,Male,C5,Master,40604,2015-10-17,2016-04-27,1,1,230057.5,1.75,True,193
337,2017-12-01,400,35,Male,C19,College,65729,2016-10-08,2017-12-01,2,2,649879.3333333334,2.8,False,419
338,2016-05-01,401,38,Female,C23,College,76069,2015-06-02,2016-04-29,2,2,184270.0,1.0,True,332
339,2017-12-01,402,46,Male,C24,Master,91279,2012-11-29,2017-12-01,1,3,1121986.6666666667,3.125,False,1828
340,2017-12-01,403,29,Male,C15,Master,24049,2017-10-13,2017-12-01,2,2,0.0,1.0,False,49
341,2016-09-01,404,36,Male,C1,College,41553,2015-10-19,2016-09-22,2,2,369885.55555555556,2.0,True,339
342,2017-05-01,405,34,Male,C14,Master,25028,2016-06-06,2017-05-23,1,1,292215.0,1.75,True,351
343,2016-06-01,406,43,Male,C12,Master,38625,2015-08-22,2016-06-17,1,1,0.0,1.0,True,300
344,2017-12-01,407,41,Female,C13,Bachelor,58207,2013-05-17,2017-12-01,1,2,678783.3333333334,3.0,False,1659
345,2017-12-01,409,29,Male,C1,College,33320,2017-07-03,2017-12-01,2,2,42276.666666666664,1.0,False,151
346,2016-04-01,410,39,Male,C24,Bachelor,57225,2015-08-05,2016-04-27,2,2,152457.5,1.0,True,266
347,2016-03-01,411,28,Female,C1,Bachelor,52572,2015-02-17,2016-03-07,1,1,61550.0,1.0,True,384
348,2017-12-01,412,29,Male,C16,Master,56243,2017-11-15,2017-12-01,2,2,0.0,1.0,False,16
349,2017-08-01,414,33,Female,C25,College,97153,2015-01-21,2017-07-29,2,3,536624.0,1.85,True,920
350,2017-12-01,415,36,Female,C13,College,61575,2017-09-21,2017-12-01,2,2,438580.0,2.5,False,71
351,2016-12-01,416,35,Female,C27,College,92559,2016-07-06,2016-12-05,3,3,0.0,1.0,True,152
352,2017-12-01,417,28,Female,C23,Bachelor,42027,2017-11-06,2017-12-01,2,2,0.0,1.0,False,25
353,2016-12-01,418,31,Male,C15,Bachelor,74051,2012-07-30,2016-12-21,1,2,308530.8333333333,1.75,True,1605
354,2016-02-01,419,26,Male,C13,Master,38390,2015-10-07,2016-02-22,1,1,0.0,1.0,True,138
355,2017-12-01,420,39,Male,C18,Master,80489,2017-10-26,2017-12-01,3,3,202420.0,1.0,False,36
356,2016-10-01,421,41,Male,C4,Master,93113,2012-11-07,2016-10-03,1,2,429224.0,2.2,True,1426
357,2017-12-01,422,27,Male,C27,Bachelor,78754,2013-04-20,2017-12-01,2,3,1123987.0833333333,3.0,False,1686
358,2016-06-01,423,36,Male,C20,College,43083,2013-04-29,2016-06-21,1,1,271463.3333333333,1.5,True,1149
359,2016-10-01,424,40,Male,C17,College,74684,2015-09-02,2016-10-06,2,2,265252.0,1.6,True,400
360,2017-12-01,425,47,Male,C22,Bachelor,30921,2012-12-24,2017-12-01,1,3,626532.9166666666,2.125,False,1803
361,2016-08-01,426,34,Male,C24,Master,65053,2015-07-14,2016-08-26,2,2,88193.75,1.375,True,409
362,2017-12-01,427,33,Male,C10,Bachelor,88180,2017-10-04,2017-12-01,3,3,488333.3333333333,2.0,False,58
363,2016-07-01,429,37,Male,C8,College,120771,2016-06-15,2016-07-06,2,4,0.0,1.0,True,21
364,2016-04-01,430,32,Male,C28,College,14489,2016-01-06,2016-03-29,1,1,52500.0,1.0,True,83
365,2017-12-01,431,39,Female,C18,College,50457,2017-05-11,2017-12-01,3,3,714420.0,2.875,False,204
366,2017-04-01,432,36,Male,C14,College,17047,2016-06-08,2017-04-24,1,1,190712.72727272726,1.8181818181818181,True,320
367,2017-10-01,433,37,Male,C13,Master,78656,2017-05-29,2017-10-23,3,3,238658.0,1.6,True,147
368,2017-12-01,434,30,Female,C6,Master,88515,2014-08-11,2017-12-01,1,3,2153367.0833333335,3.75,False,1208
369,2016-05-01,435,29,Male,C22,College,63479,2015-06-12,2016-05-21,1,1,551994.0,2.2,True,344
370,2016-09-01,436,28,Male,C24,Master,128590,2014-06-09,2016-09-14,1,4,2792047.777777778,3.0,True,828
371,2016-10-01,438,43,Female,C9,Master,81206,2015-10-14,2016-10-14,1,2,694008.0,2.5,True,366
372,2017-09-01,439,27,Male,C3,Bachelor,60246,2016-11-28,2017-09-27,1,1,410318.0,2.2,True,303
373,2017-12-01,440,40,Male,C16,Bachelor,113125,2010-08-11,2017-12-01,2,4,682987.5,1.375,False,2669
374,2017-12-01,441,32,Male,C6,Master,81288,2017-05-31,2017-12-01,3,3,676115.7142857143,2.7142857142857144,False,184
375,2016-11-01,442,32,Male,C23,Master,73933,2016-09-20,2016-11-05,3,3,0.0,1.0,True,46
376,2017-12-01,443,31,Female,C3,Bachelor,55108,2017-09-04,2017-12-06,2,2,0.0,1.0,True,93
377,2017-12-01,444,32,Male,C15,Bachelor,36856,2016-11-28,2017-12-01,1,1,222206.92307692306,1.6923076923076923,False,368
378,2016-01-01,445,32,Male,C8,College,33956,2016-01-05,2016-01-25,2,2,0.0,1.0,True,20
379,2017-12-01,446,31,Female,C22,College,50832,2017-02-01,2017-12-01,3,3,542862.7272727273,2.090909090909091,False,303
380,2017-12-01,448,37,Male,C10,Bachelor,65389,2011-04-04,2017-12-01,2,4,1263282.5,2.125,False,2433
381,2017-12-01,449,25,Male,C11,College,32466,2017-09-25,2017-12-01,1,1,46072.5,1.0,False,67
382,2017-12-01,450,30,Male,C20,Master,70415,2012-08-20,2017-12-01,1,3,935719.5833333334,3.0,False,1929
383,2016-08-01,451,41,Female,C16,Master,123390,2010-11-05,2016-08-02,1,5,0.0,1.0,True,2097
384,2016-10-01,452,46,Male,C19,College,104473,2010-10-14,2016-10-03,2,4,336393.0,1.6,True,2181
385,2017-12-01,453,37,Male,C12,Master,123361,2016-07-15,2017-12-01,4,4,1333087.2222222222,2.3333333333333335,False,504
386,2016-10-01,454,30,Female,C17,Master,45357,2016-08-17,2016-10-27,1,1,0.0,1.0,True,71
387,2017-08-01,456,35,Female,C26,Bachelor,45193,2017-07-07,2017-07-29,2,2,0.0,1.0,True,22
388,2017-12-01,457,23,Female,C5,Bachelor,54992,2017-11-20,2017-12-01,2,2,350000.0,2.0,False,11
389,2017-12-01,458,31,Female,C19,College,16749,2017-07-31,2017-12-01,3,3,80056.0,1.0,False,123
390,2017-12-01,459,29,Male,C12,Master,67194,2017-10-30,2017-12-01,3,3,221365.0,1.0,False,32
391,2017-08-01,460,29,Female,C15,College,37575,2016-12-05,2017-07-29,2,2,379496.6666666667,1.8888888888888888,True,236
392,2017-10-01,461,32,Female,C8,College,53577,2017-04-25,2017-10-27,2,2,160910.0,1.5714285714285714,True,185
393,2017-12-01,462,35,Male,C16,Master,46139,2017-10-02,2017-12-01,3,3,119773.33333333333,1.0,False,60
394,2016-02-01,463,39,Male,C24,Bachelor,47419,2015-12-10,2016-02-04,1,1,58930.0,1.0,True,56
395,2017-04-01,464,34,Male,C27,Master,86072,2016-07-16,2017-04-07,3,3,145735.0,1.3,True,265
396,2016-11-01,465,35,Female,C8,Master,87438,2015-01-13,2016-11-19,2,2,440725.45454545453,2.0,True,676
397,2017-02-01,466,23,Female,C23,College,64179,2016-12-19,2017-02-15,2,2,0.0,1.0,True,58
398,2017-02-01,467,32,Male,C29,College,83926,2016-11-17,2017-02-11,3,3,0.0,1.0,True,86
399,2016-01-01,469,31,Male,C13,Master,26067,2015-10-09,2016-01-20,1,1,0.0,1.0,True,103
400,2017-05-01,470,31,Male,C1,College,39660,2017-02-10,2017-05-25,2,2,0.0,1.0,True,104
401,2017-06-01,471,38,Male,C12,College,59318,2017-05-08,2017-06-27,3,3,0.0,1.0,True,50
402,2017-12-01,472,39,Female,C23,Bachelor,83429,2017-06-13,2017-12-01,3,3,230432.85714285713,1.4285714285714286,False,171
403,2016-02-01,473,25,Female,C16,Bachelor,62431,2015-07-28,2016-02-05,1,1,0.0,1.0,True,192
404,2016-01-01,474,32,Male,C10,Bachelor,45068,2015-08-04,2016-01-19,1,1,0.0,1.0,True,168
405,2016-05-01,475,43,Male,C11,Bachelor,42714,2015-07-13,2016-05-21,1,1,423936.0,2.2,True,313
406,2017-12-01,476,28,Female,C16,College,22918,2017-03-15,2017-12-19,2,2,122034.0,1.3,True,279
407,2016-05-01,477,39,Male,C19,Bachelor,29312,2015-06-01,2016-05-28,1,1,282162.0,1.6,True,362
408,2017-01-01,478,31,Female,C20,Bachelor,39164,2016-09-05,2017-01-04,2,2,0.0,1.0,True,121
409,2016-02-01,479,24,Female,C20,Master,22947,2015-12-03,2016-02-22,1,1,0.0,1.0,True,81
410,2017-01-01,481,30,Male,C12,Master,68341,2014-05-26,2017-01-09,1,1,511121.53846153844,3.076923076923077,True,959
411,2017-09-01,482,45,Male,C10,Bachelor,56611,2012-07-23,2017-09-21,1,2,552093.3333333334,2.2857142857142856,True,1886
412,2017-12-01,483,42,Female,C16,Bachelor,132558,2017-05-18,2017-12-01,3,3,1321782.5,2.875,False,197
413,2016-12-01,484,29,Female,C4,College,26562,2016-08-08,2016-12-16,1,1,0.0,1.0,True,130
414,2017-12-01,486,40,Female,C10,College,31674,2013-10-31,2017-12-25,1,2,428748.75,1.875,True,1516
415,2016-01-01,487,39,Male,C12,Bachelor,35091,2015-12-21,2016-01-13,1,1,0.0,1.0,True,23
416,2017-05-01,488,45,Male,C28,Master,80716,2015-10-21,2017-05-12,1,2,587041.7647058824,2.411764705882353,True,569
417,2017-10-01,489,32,Female,C12,Master,49475,2016-10-18,2017-10-17,1,1,366043.8461538461,2.230769230769231,True,364
418,2017-08-01,491,26,Male,C2,Master,41638,2017-05-01,2017-07-29,1,1,0.0,1.0,True,89
419,2016-01-01,492,36,Female,C19,College,23107,2015-07-23,2016-01-28,2,2,0.0,1.0,True,189
420,2017-12-01,493,28,Male,C9,Bachelor,52307,2016-12-09,2017-12-01,2,2,353343.8461538461,1.9230769230769231,False,357
421,2017-12-01,494,36,Female,C16,Bachelor,110964,2017-03-08,2017-12-01,3,3,1359334.0,3.0,False,268
422,2016-03-01,496,24,Male,C15,Bachelor,20170,2015-10-19,2016-02-29,1,1,83333.33333333333,1.0,True,133
423,2017-12-01,497,30,Female,C16,Bachelor,65035,2017-06-22,2017-12-12,2,2,21291.428571428572,1.0,True,173
424,2017-12-01,498,31,Male,C20,Master,65571,2017-11-06,2017-12-01,2,2,0.0,1.0,False,25
425,2017-12-01,499,43,Male,C3,Master,47668,2017-09-28,2017-12-01,3,3,0.0,1.0,False,64
426,2016-10-01,500,40,Male,C12,Bachelor,103119,2015-05-11,2016-10-10,4,4,759644.0,1.6,True,518
427,2017-12-01,501,32,Female,C16,College,96956,2017-05-08,2017-12-01,3,3,275997.5,1.625,False,207
428,2017-04-01,502,23,Male,C5,Bachelor,49888,2016-11-21,2017-04-24,2,2,0.0,1.0,True,154
429,2016-06-01,503,45,Female,C21,College,42544,2015-06-20,2016-06-16,1,1,297923.3333333333,2.0,True,362
430,2016-09-01,504,33,Female,C15,Bachelor,49653,2012-08-06,2016-09-09,2,2,243734.44444444444,1.6666666666666667,True,1495
431,2016-04-01,505,25,Male,C26,College,55804,2016-01-16,2016-04-11,2,2,28985.0,1.0,True,86
432,2017-03-01,507,40,Male,C6,Bachelor,29231,2012-11-22,2017-02-27,1,2,477690.6666666667,2.6,True,1558
433,2017-12-01,508,33,Male,C21,Bachelor,48682,2017-12-14,2017-12-01,2,2,0.0,1.0,False,-13
434,2017-12-01,509,25,Male,C8,College,92079,2017-06-29,2017-12-01,3,3,25440.0,1.0,False,155
435,2017-12-01,510,28,Female,C29,College,68751,2017-09-05,2017-12-01,1,1,0.0,1.0,False,87
436,2017-12-01,511,34,Male,C21,Master,58130,2017-12-15,2017-12-01,2,2,0.0,1.0,False,-14
437,2016-07-01,512,43,Female,C8,Bachelor,40777,2016-05-23,2016-07-27,1,1,0.0,1.0,True,65
438,2016-03-01,513,35,Female,C20,Master,22793,2015-06-13,2016-03-18,1,1,193500.0,1.0,True,279
439,2017-06-01,515,26,Female,C29,College,10747,2017-04-13,2017-06-05,2,2,0.0,1.0,True,53
440,2017-12-01,516,26,Female,C29,College,41099,2016-07-04,2017-12-01,1,1,313798.8888888889,1.6666666666666667,False,515
441,2016-01-01,517,51,Female,C1,Master,59796,2015-10-23,2016-01-08,1,1,0.0,1.0,True,77
442,2016-06-01,518,45,Female,C15,Master,52199,2015-09-08,2016-06-20,1,1,208446.66666666666,1.5,True,286
443,2016-12-01,519,36,Male,C29,Bachelor,83253,2016-10-31,2016-11-28,3,3,0.0,1.0,True,28
444,2017-01-01,520,28,Female,C23,Bachelor,98996,2016-01-09,2017-01-09,4,4,994010.0,1.4615384615384615,True,366
445,2017-12-01,521,35,Male,C27,College,27882,2017-04-06,2017-12-01,1,1,554133.3333333334,3.0,False,239
446,2016-09-01,522,36,Male,C26,Master,109652,2011-05-30,2016-09-02,2,3,528903.3333333334,2.3333333333333335,True,1922
447,2017-12-01,523,39,Male,C9,College,31056,2017-05-02,2017-12-18,3,3,128473.75,1.375,True,230
448,2017-12-01,524,33,Male,C17,Bachelor,82822,2017-08-02,2017-12-01,3,3,190000.0,1.6,False,121
449,2017-08-01,525,33,Male,C22,Bachelor,106727,2016-10-29,2017-07-29,3,3,357040.0,1.5,True,273
450,2017-02-01,527,35,Male,C23,Bachelor,86823,2014-08-21,2017-02-14,3,4,852858.5714285715,1.6428571428571428,True,908
451,2017-09-01,528,34,Male,C10,College,51086,2017-03-11,2017-09-04,2,2,322345.71428571426,1.8571428571428572,True,177
452,2016-04-01,529,32,Female,C9,College,12934,2015-11-30,2016-03-31,2,2,45312.5,1.0,True,122
453,2017-05-01,530,37,Male,C28,Master,31137,2017-03-14,2017-05-08,1,1,0.0,1.0,True,55
454,2017-12-01,531,35,Male,C8,Master,68045,2017-09-06,2017-12-01,2,2,165120.0,1.75,False,86
455,2017-12-01,532,37,Male,C26,College,61243,2016-10-25,2017-12-01,1,1,345452.6666666667,2.0,False,402
