MMM-YY,Emp_ID,Age,Gender,City,Education_Level,Salary,Dateofjoining,LastWorkingDate,Joining Designation,Designation,Total Business Value,Quarterly Rating,Attrtion
2017-08-01,317,35,Male,C5,Bachelor,59936,2016-06-17,2017-07-29,2,2,346389.3333333333,1.8,True
2017-01-01,318,33,Female,C3,Bachelor,37890,2016-10-18,2017-01-20,1,1,0.0,1.0,True
2017-03-01,319,30,Male,C27,Master,51819,2017-01-02,2017-03-09,3,3,0.0,1.0,True
2017-12-01,320,28,Female,C20,College,63126,2015-07-13,,1,2,1256403.3333333333,4.0,False
2017-04-01,321,27,Female,C25,Bachelor,29869,2016-10-31,2017-04-12,1,1,40416.666666666664,1.0,True
2016-11-01,322,41,Female,C6,College,57245,2016-06-15,2016-11-23,2,2,66666.66666666667,1.0,True
2017-12-01,323,30,Female,C29,Master,64558,2017-01-06,,2,2,263316.6666666667,1.5,False
2017-12-01,324,31,Male,C26,Bachelor,69160,2017-07-03,,3,3,766666.6666666666,3.0,False
2016-08-01,325,26,Male,C15,Master,50739,2015-11-30,2016-07-29,1,1,13627.5,1.0,True
2017-07-01,326,24,Male,C28,Master,69454,2017-04-21,2017-07-11,2,2,48500.0,1.0,True
2016-04-01,327,38,Male,C3,Bachelor,26658,2015-05-29,2016-04-21,1,1,210405.0,1.75,True
2016-08-01,328,35,Female,C28,Bachelor,54816,2015-12-11,2016-08-25,3,3,25000.0,1.0,True
2017-12-01,329,44,Female,C11,Bachelor,133752,2012-07-19,,1,3,613214.5833333334,2.125,False
2016-02-01,330,39,Female,C15,Bachelor,35694,2015-09-24,2016-02-03,1,1,0.0,1.0,True
2017-12-01,331,35,Male,C25,Master,71154,2017-09-27,,3,3,0.0,1.0,False
2016-03-01,332,29,Male,C24,Master,51152,2016-02-03,2016-03-01,1,1,67180.0,1.0,True
2016-05-01,333,44,Female,C6,Bachelor,45796,2015-09-19,2016-04-30,1,1,259392.0,1.6,True
2016-05-01,334,29,Female,C9,College,58812,2016-01-07,2016-05-11,2,2,64658.0,1.0,True
2017-12-01,335,41,Female,C11,Master,94685,2017-11-17,,3,3,0.0,1.0,False
2017-08-01,336,47,Male,C10,Master,140769,2015-02-10,2017-07-29,2,4,478879.0,1.3,True
2016-03-01,337,45,Female,C8,Master,62135,2015-09-15,2016-03-03,2,2,0.0,1.0,True
2017-05-01,339,32,Male,C17,Bachelor,55937,2016-06-13,2017-05-12,3,3,152276.66666666666,1.25,True
2016-03-01,340,36,Male,C16,College,33327,2015-08-08,2016-03-23,1,1,181520.0,1.0,True
2017-12-01,341,40,Male,C11,Bachelor,49592,2016-12-24,,2,2,303575.3846153846,1.9230769230769231,False
2017-01-01,342,45,Male,C18,Master,83084,2015-07-09,2017-01-20,3,3,852461.5384615385,2.3846153846153846,True
2017-05-01,343,24,Male,C4,Bachelor,26563,2017-01-16,2017-05-05,1,1,30088.0,1.0,True
2017-03-01,344,28,Male,C2,Bachelor,55938,2017-02-02,2017-03-15,3,3,0.0,1.0,True
2017-12-01,345,35,Female,C27,Bachelor,35284,2017-07-31,,2,2,166978.0,1.6,False
2017-04-01,346,31,Female,C2,Bachelor,92158,2016-12-02,2017-03-30,3,3,214446.0,1.0,True
2016-02-01,347,36,Female,C15,College,57044,2015-01-05,2016-02-18,2,3,0.0,1.0,True
2017-12-01,348,28,Female,C13,Bachelor,71326,2017-09-01,,2,2,0.0,1.0,False
2016-10-01,349,33,Male,C26,Master,56317,2016-05-27,2016-10-17,2,2,19400.0,1.0,True
2016-02-01,350,33,Male,C10,Master,55441,2015-12-03,2016-02-08,2,2,0.0,1.0,True
2017-12-01,351,31,Male,C9,Bachelor,50609,2016-12-10,,2,2,634994.6153846154,2.1538461538461537,False
2016-07-01,352,44,Male,C24,College,39564,2016-02-24,2016-07-27,1,1,105346.66666666667,1.0,True
2017-11-01,353,31,Female,C18,Master,33134,2015-07-15,2017-11-13,1,1,591058.695652174,2.8260869565217392,True
2016-03-01,354,31,Female,C11,College,60555,2015-11-30,2016-02-27,1,1,0.0,1.0,True
2016-08-01,355,34,Male,C22,Master,135879,2015-06-16,2016-08-09,3,3,395470.0,1.375,True
2017-12-01,357,35,Male,C2,College,127616,2017-03-08,,4,4,1319153.0,2.1,False
2017-12-01,358,40,Female,C26,Master,117830,2016-10-29,,3,3,369652.14285714284,1.8571428571428572,False
2017-12-01,359,37,Male,C4,Master,107473,2016-06-20,,2,4,1866316.8421052631,2.4210526315789473,False
2016-02-01,360,39,Female,C20,Bachelor,58347,2015-10-21,2016-02-13,2,2,156725.0,1.0,True
2016-03-01,361,33,Male,C21,College,13743,2015-09-17,2016-03-18,1,1,111040.0,1.0,True
2017-12-01,362,38,Female,C20,Master,51609,2017-05-04,,2,2,489017.5,2.5,False
2017-09-01,363,30,Male,C21,Master,67650,2016-12-08,2017-09-18,2,2,167031.0,1.0,True
2017-07-01,364,27,Male,C13,Master,35727,2017-03-07,2017-06-29,1,1,91234.0,1.6,True
2017-05-01,365,24,Female,C22,College,44740,2017-02-01,2017-05-19,2,2,0.0,1.0,True
2017-12-01,366,29,Male,C15,Master,44630,2017-10-30,,2,2,0.0,1.0,False
2017-12-01,368,45,Male,C23,Bachelor,51911,2015-09-18,,1,2,1286219.5833333333,3.75,False
2017-12-01,369,32,Male,C20,College,28186,2017-09-20,2017-12-12,1,1,0.0,1.0,True
2017-12-01,371,48,Female,C20,Bachelor,49113,2015-07-20,,1,1,508578.3333333333,2.875,False
2016-12-01,372,33,Female,C26,College,82259,2016-06-30,2016-12-26,2,2,32760.0,1.0,True
2017-06-01,373,30,Female,C23,Master,38569,2016-11-01,2017-06-19,1,1,565848.75,2.125,True
2017-12-01,375,36,Male,C27,College,109992,2017-04-07,,3,3,391803.3333333333,2.0,False
2017-12-01,376,38,Male,C5,Master,88715,2017-08-07,,2,2,450196.0,2.2,False
2017-12-01,377,35,Male,C5,College,121332,2012-10-11,,1,3,792387.0833333334,2.5,False
2017-12-01,378,33,Male,C9,Master,35057,2017-12-13,,3,3,0.0,1.0,False
2016-10-01,379,31,Male,C13,Master,29106,2015-05-22,2016-10-18,1,1,331512.0,1.9,True
2017-12-01,382,28,Male,C18,College,12938,2017-10-18,,1,1,0.0,1.0,False
2017-03-01,383,41,Female,C17,College,43969,2015-09-17,,1,1,336032.0,2.0,False
2016-09-01,384,26,Female,C27,Bachelor,52364,2015-10-21,2016-09-22,2,2,252414.44444444444,1.6666666666666667,True
2017-12-01,385,35,Female,C28,Master,77156,2017-09-28,,3,3,377186.6666666667,2.0,False
2016-09-01,386,45,Female,C18,Bachelor,137082,2012-02-06,2016-09-10,2,4,652867.7777777778,1.6666666666666667,True
2016-03-01,387,29,Female,C22,Master,45245,2013-11-25,2016-03-17,1,1,88586.66666666667,1.0,True
2017-12-01,388,34,Male,C15,Bachelor,43611,2016-12-05,,2,2,232612.3076923077,1.4615384615384615,False
2016-10-01,389,30,Female,C15,Master,45923,2016-05-23,2016-10-24,2,2,66666.66666666667,1.0,True
2016-02-01,390,32,Female,C22,Master,70428,2015-10-29,2016-02-01,1,1,0.0,1.0,True
2017-12-01,391,37,Male,C22,Bachelor,133783,2013-01-14,,1,3,728498.75,2.5,False
2017-04-01,392,35,Female,C20,Bachelor,84850,2017-01-30,2017-04-06,3,3,0.0,1.0,True
2017-12-01,394,34,Female,C20,Master,97722,2011-06-06,,2,4,1144092.5,2.125,False
2017-01-01,397,28,Male,C12,Master,73194,2016-06-02,2017-01-13,2,2,153942.5,1.375,True
2017-12-01,398,30,Male,C5,Master,63280,2017-12-07,,2,2,0.0,1.0,False
2016-04-01,399,31,Male,C5,Master,40604,2015-10-17,2016-04-27,1,1,230057.5,1.75,True
2017-12-01,400,35,Male,C19,College,65729,2016-10-08,,2,2,649879.3333333334,2.8,False
2016-05-01,401,38,Female,C23,College,76069,2015-06-02,2016-04-29,2,2,184270.0,1.0,True
2017-12-01,402,46,Male,C24,Master,91279,2012-11-29,,1,3,1121986.6666666667,3.125,False
2017-12-01,403,29,Male,C15,Master,24049,2017-10-13,,2,2,0.0,1.0,False
2016-09-01,404,36,Male,C1,College,41553,2015-10-19,2016-09-22,2,2,369885.55555555556,2.0,True
2017-05-01,405,34,Male,C14,Master,25028,2016-06-06,2017-05-23,1,1,292215.0,1.75,True
2016-06-01,406,43,Male,C12,Master,38625,2015-08-22,2016-06-17,1,1,0.0,1.0,True
2017-12-01,407,41,Female,C13,Bachelor,58207,2013-05-17,,1,2,678783.3333333334,3.0,False
2017-12-01,409,29,Male,C1,College,33320,2017-07-03,,2,2,42276.666666666664,1.0,False
2016-04-01,410,39,Male,C24,Bachelor,57225,2015-08-05,2016-04-27,2,2,152457.5,1.0,True
2016-03-01,411,28,Female,C1,Bachelor,52572,2015-02-17,2016-03-07,1,1,61550.0,1.0,True
2017-12-01,412,29,Male,C16,Master,56243,2017-11-15,,2,2,0.0,1.0,False
2017-08-01,414,33,Female,C25,College,97153,2015-01-21,2017-07-29,2,3,536624.0,1.85,True
2017-12-01,415,36,Female,C13,College,61575,2017-09-21,,2,2,438580.0,2.5,False
2016-12-01,416,35,Female,C27,College,92559,2016-07-06,2016-12-05,3,3,0.0,1.0,True
2017-12-01,417,28,Female,C23,Bachelor,42027,2017-11-06,,2,2,0.0,1.0,False
2016-12-01,418,31,Male,C15,Bachelor,74051,2012-07-30,2016-12-21,1,2,308530.8333333333,1.75,True
2016-02-01,419,26,Male,C13,Master,38390,2015-10-07,2016-02-22,1,1,0.0,1.0,True
2017-12-01,420,39,Male,C18,Master,80489,2017-10-26,,3,3,202420.0,1.0,False
2016-10-01,421,41,Male,C4,Master,93113,2012-11-07,2016-10-03,1,2,429224.0,2.2,True
2017-12-01,422,27,Male,C27,Bachelor,78754,2013-04-20,,2,3,1123987.0833333333,3.0,False
2016-06-01,423,36,Male,C20,College,43083,2013-04-29,2016-06-21,1,1,271463.3333333333,1.5,True
2016-10-01,424,40,Male,C17,College,74684,2015-09-02,2016-10-06,2,2,265252.0,1.6,True
2017-12-01,425,47,Male,C22,Bachelor,30921,2012-12-24,,1,3,626532.9166666666,2.125,False
2016-08-01,426,34,Male,C24,Master,65053,2015-07-14,2016-08-26,2,2,88193.75,1.375,True
2017-12-01,427,33,Male,C10,Bachelor,88180,2017-10-04,,3,3,488333.3333333333,2.0,False
2016-07-01,429,37,Male,C8,College,120771,2016-06-15,2016-07-06,2,4,0.0,1.0,True
2016-04-01,430,32,Male,C28,College,14489,2016-01-06,2016-03-29,1,1,52500.0,1.0,True
2017-12-01,431,39,Female,C18,College,50457,2017-05-11,,3,3,714420.0,2.875,False
2017-04-01,432,36,Male,C14,College,17047,2016-06-08,2017-04-24,1,1,190712.72727272726,1.8181818181818181,True
2017-10-01,433,37,Male,C13,Master,78656,2017-05-29,2017-10-23,3,3,238658.0,1.6,True
2017-12-01,434,30,Female,C6,Master,88515,2014-08-11,,1,3,2153367.0833333335,3.75,False
2016-05-01,435,29,Male,C22,College,63479,2015-06-12,2016-05-21,1,1,551994.0,2.2,True
2016-09-01,436,28,Male,C24,Master,128590,2014-06-09,2016-09-14,1,4,2792047.777777778,3.0,True
2016-10-01,438,43,Female,C9,Master,81206,2015-10-14,2016-10-14,1,2,694008.0,2.5,True
2017-09-01,439,27,Male,C3,Bachelor,60246,2016-11-28,2017-09-27,1,1,410318.0,2.2,True
2017-12-01,440,40,Male,C16,Bachelor,113125,2010-08-11,,2,4,682987.5,1.375,False
2017-12-01,441,32,Male,C6,Master,81288,2017-05-31,,3,3,676115.7142857143,2.7142857142857144,False
2016-11-01,442,32,Male,C23,Master,73933,2016-09-20,2016-11-05,3,3,0.0,1.0,True
2017-12-01,443,31,Female,C3,Bachelor,55108,2017-09-04,2017-12-06,2,2,0.0,1.0,True
2017-12-01,444,32,Male,C15,Bachelor,36856,2016-11-28,,1,1,222206.92307692306,1.6923076923076923,False
2016-01-01,445,32,Male,C8,College,33956,2016-01-05,2016-01-25,2,2,0.0,1.0,True
2017-12-01,446,31,Female,C22,College,50832,2017-02-01,,3,3,542862.7272727273,2.090909090909091,False
2017-12-01,448,37,Male,C10,Bachelor,65389,2011-04-04,,2,4,1263282.5,2.125,False
2017-12-01,449,25,Male,C11,College,32466,2017-09-25,,1,1,46072.5,1.0,False
2017-12-01,450,30,Male,C20,Master,70415,2012-08-20,,1,3,935719.5833333334,3.0,False
2016-08-01,451,41,Female,C16,Master,123390,2010-11-05,2016-08-02,1,5,0.0,1.0,True
2016-10-01,452,46,Male,C19,College,104473,2010-10-14,2016-10-03,2,4,336393.0,1.6,True
2017-12-01,453,37,Male,C12,Master,123361,2016-07-15,,4,4,1333087.2222222222,2.3333333333333335,False
2016-10-01,454,30,Female,C17,Master,45357,2016-08-17,2016-10-27,1,1,0.0,1.0,True
2017-08-01,456,35,Female,C26,Bachelor,45193,2017-07-07,2017-07-29,2,2,0.0,1.0,True
2017-12-01,457,23,Female,C5,Bachelor,54992,2017-11-20,,2,2,350000.0,2.0,False
2017-12-01,458,31,Female,C19,College,16749,2017-07-31,,3,3,80056.0,1.0,False
2017-12-01,459,29,Male,C12,Master,67194,2017-10-30,,3,3,221365.0,1.0,False
2017-08-01,460,29,Female,C15,College,37575,2016-12-05,2017-07-29,2,2,379496.6666666667,1.8888888888888888,True
2017-10-01,461,32,Female,C8,College,53577,2017-04-25,2017-10-27,2,2,160910.0,1.5714285714285714,True
2017-12-01,462,35,Male,C16,Master,46139,2017-10-02,,3,3,119773.33333333333,1.0,False
2016-02-01,463,39,Male,C24,Bachelor,47419,2015-12-10,2016-02-04,1,1,58930.0,1.0,True
2017-04-01,464,34,Male,C27,Master,86072,2016-07-16,2017-04-07,3,3,145735.0,1.3,True
2016-11-01,465,35,Female,C8,Master,87438,2015-01-13,2016-11-19,2,2,440725.45454545453,2.0,True
2017-02-01,466,23,Female,C23,College,64179,2016-12-19,2017-02-15,2,2,0.0,1.0,True
2017-02-01,467,32,Male,C29,College,83926,2016-11-17,2017-02-11,3,3,0.0,1.0,True
2016-01-01,469,31,Male,C13,Master,26067,2015-10-09,2016-01-20,1,1,0.0,1.0,True
2017-05-01,470,31,Male,C1,College,39660,2017-02-10,2017-05-25,2,2,0.0,1.0,True
2017-06-01,471,38,Male,C12,College,59318,2017-05-08,2017-06-27,3,3,0.0,1.0,True
2017-12-01,472,39,Female,C23,Bachelor,83429,2017-06-13,,3,3,230432.85714285713,1.4285714285714286,False
2016-02-01,473,25,Female,C16,Bachelor,62431,2015-07-28,2016-02-05,1,1,0.0,1.0,True
2016-01-01,474,32,Male,C10,Bachelor,45068,2015-08-04,2016-01-19,1,1,0.0,1.0,True
2016-05-01,475,43,Male,C11,Bachelor,42714,2015-07-13,2016-05-21,1,1,423936.0,2.2,True
2017-12-01,476,28,Female,C16,College,22918,2017-03-15,2017-12-19,2,2,122034.0,1.3,True
2016-05-01,477,39,Male,C19,Bachelor,29312,2015-06-01,2016-05-28,1,1,282162.0,1.6,True
2017-01-01,478,31,Female,C20,Bachelor,39164,2016-09-05,2017-01-04,2,2,0.0,1.0,True
2016-02-01,479,24,Female,C20,Master,22947,2015-12-03,2016-02-22,1,1,0.0,1.0,True
2017-01-01,481,30,Male,C12,Master,68341,2014-05-26,2017-01-09,1,1,511121.53846153844,3.076923076923077,True
2017-09-01,482,45,Male,C10,Bachelor,56611,2012-07-23,2017-09-21,1,2,552093.3333333334,2.2857142857142856,True
2017-12-01,483,42,Female,C16,Bachelor,132558,2017-05-18,,3,3,1321782.5,2.875,False
2016-12-01,484,29,Female,C4,College,26562,2016-08-08,2016-12-16,1,1,0.0,1.0,True
2017-12-01,486,40,Female,C10,College,31674,2013-10-31,2017-12-25,1,2,428748.75,1.875,True
2016-01-01,487,39,Male,C12,Bachelor,35091,2015-12-21,2016-01-13,1,1,0.0,1.0,True
2017-05-01,488,45,Male,C28,Master,80716,2015-10-21,2017-05-12,1,2,587041.7647058824,2.411764705882353,True
2017-10-01,489,32,Female,C12,Master,49475,2016-10-18,2017-10-17,1,1,366043.8461538461,2.230769230769231,True
2017-08-01,491,26,Male,C2,Master,41638,2017-05-01,2017-07-29,1,1,0.0,1.0,True
2016-01-01,492,36,Female,C19,College,23107,2015-07-23,2016-01-28,2,2,0.0,1.0,True
2017-12-01,493,28,Male,C9,Bachelor,52307,2016-12-09,,2,2,353343.8461538461,1.9230769230769231,False
2017-12-01,494,36,Female,C16,Bachelor,110964,2017-03-08,,3,3,1359334.0,3.0,False
2016-03-01,496,24,Male,C15,Bachelor,20170,2015-10-19,2016-02-29,1,1,83333.33333333333,1.0,True
2017-12-01,497,30,Female,C16,Bachelor,65035,2017-06-22,2017-12-12,2,2,21291.428571428572,1.0,True
2017-12-01,498,31,Male,C20,Master,65571,2017-11-06,,2,2,0.0,1.0,False
2017-12-01,499,43,Male,C3,Master,47668,2017-09-28,,3,3,0.0,1.0,False
2016-10-01,500,40,Male,C12,Bachelor,103119,2015-05-11,2016-10-10,4,4,759644.0,1.6,True
2017-12-01,501,32,Female,C16,College,96956,2017-05-08,,3,3,275997.5,1.625,False
2017-04-01,502,23,Male,C5,Bachelor,49888,2016-11-21,2017-04-24,2,2,0.0,1.0,True
2016-06-01,503,45,Female,C21,College,42544,2015-06-20,2016-06-16,1,1,297923.3333333333,2.0,True
2016-09-01,504,33,Female,C15,Bachelor,49653,2012-08-06,2016-09-09,2,2,243734.44444444444,1.6666666666666667,True
2016-04-01,505,25,Male,C26,College,55804,2016-01-16,2016-04-11,2,2,28985.0,1.0,True
2017-03-01,507,40,Male,C6,Bachelor,29231,2012-11-22,2017-02-27,1,2,477690.6666666667,2.6,True
2017-12-01,508,33,Male,C21,Bachelor,48682,2017-12-14,,2,2,0.0,1.0,False
2017-12-01,509,25,Male,C8,College,92079,2017-06-29,,3,3,25440.0,1.0,False
2017-12-01,510,28,Female,C29,College,68751,2017-09-05,,1,1,0.0,1.0,False
2017-12-01,511,34,Male,C21,Master,58130,2017-12-15,,2,2,0.0,1.0,False
2016-07-01,512,43,Female,C8,Bachelor,40777,2016-05-23,2016-07-27,1,1,0.0,1.0,True
2016-03-01,513,35,Female,C20,Master,22793,2015-06-13,2016-03-18,1,1,193500.0,1.0,True
2017-06-01,515,26,Female,C29,College,10747,2017-04-13,2017-06-05,2,2,0.0,1.0,True
2017-12-01,516,26,Female,C29,College,41099,2016-07-04,,1,1,313798.8888888889,1.6666666666666667,False
2016-01-01,517,51,Female,C1,Master,59796,2015-10-23,2016-01-08,1,1,0.0,1.0,True
2016-06-01,518,45,Female,C15,Master,52199,2015-09-08,2016-06-20,1,1,208446.66666666666,1.5,True
2016-12-01,519,36,Male,C29,Bachelor,83253,2016-10-31,2016-11-28,3,3,0.0,1.0,True
2017-01-01,520,28,Female,C23,Bachelor,98996,2016-01-09,2017-01-09,4,4,994010.0,1.4615384615384615,True
2017-12-01,521,35,Male,C27,College,27882,2017-04-06,,1,1,554133.3333333334,3.0,False
2016-09-01,522,36,Male,C26,Master,109652,2011-05-30,2016-09-02,2,3,528903.3333333334,2.3333333333333335,True
2017-12-01,523,39,Male,C9,College,31056,2017-05-02,2017-12-18,3,3,128473.75,1.375,True
2017-12-01,524,33,Male,C17,Bachelor,82822,2017-08-02,,3,3,190000.0,1.6,False
2017-08-01,525,33,Male,C22,Bachelor,106727,2016-10-29,2017-07-29,3,3,357040.0,1.5,True
2017-02-01,527,35,Male,C23,Bachelor,86823,2014-08-21,2017-02-14,3,4,852858.5714285715,1.6428571428571428,True
2017-09-01,528,34,Male,C10,College,51086,2017-03-11,2017-09-04,2,2,322345.71428571426,1.8571428571428572,True
2016-04-01,529,32,Female,C9,College,12934,2015-11-30,2016-03-31,2,2,45312.5,1.0,True
2017-05-01,530,37,Male,C28,Master,31137,2017-03-14,2017-05-08,1,1,0.0,1.0,True
2017-12-01,531,35,Male,C8,Master,68045,2017-09-06,,2,2,165120.0,1.75,False
2017-12-01,532,37,Male,C26,College,61243,2016-10-25,,1,1,345452.6666666667,2.0,False
2016-10-01,533,36,Male,C1,Bachelor,35731,2016-06-24,2016-10-18,1,1,40000.0,1.0,True
2017-12-01,534,28,Male,C10,College,87872,2017-11-23,,3,3,0.0,1.0,False
2017-11-01,535,39,Male,C27,Bachelor,77182,2012-09-06,2017-11-25,1,4,749753.0434782609,1.7826086956521738,True
2016-12-01,536,28,Male,C26,Master,35112,2016-07-21,2016-12-26,1,1,163453.33333333334,1.5,True
2017-12-01,537,35,Female,C29,Bachelor,84554,2016-12-06,,2,3,1798186.1538461538,3.769230769230769,False
2017-12-01,538,26,Female,C23,Bachelor,29698,2016-11-10,,1,1,321962.14285714284,2.0714285714285716,False
2016-01-01,539,36,Male,C24,College,109296,2013-06-20,2016-01-19,2,3,0.0,1.0,True
2017-12-01,540,29,Male,C14,College,96233,2017-12-05,,3,3,0.0,1.0,False
2017-08-01,541,27,Male,C1,Master,71812,2014-02-10,2017-07-29,1,2,254166.5,1.45,True
2017-04-01,542,44,Male,C8,Bachelor,43720,2016-07-04,2017-04-13,2,2,230864.0,1.3,True
2017-12-01,543,29,Male,C12,College,34793,2017-09-28,,3,3,0.0,1.0,False
2017-09-01,544,43,Male,C14,Master,50345,2012-07-23,2017-09-25,1,2,653398.0952380953,2.2857142857142856,True
2016-01-01,545,29,Female,C26,Bachelor,62542,2015-11-10,2016-01-25,2,2,0.0,1.0,True
2017-12-01,546,36,Female,C14,Master,20993,2017-09-21,,1,1,48990.0,1.0,False
2017-12-01,547,28,Male,C19,College,34536,2017-09-04,,2,2,313050.0,1.75,False
2017-12-01,548,31,Female,C20,Master,55239,2017-08-16,,3,3,0.0,1.0,False
2016-01-01,549,24,Female,C2,Bachelor,20886,2015-11-16,2016-01-27,1,1,212640.0,1.0,True
2017-12-01,550,36,Male,C27,Bachelor,55670,2016-10-25,,1,1,339830.0,2.0,False
2016-02-01,551,43,Male,C13,Master,84481,2015-06-16,2016-02-10,3,3,118050.0,1.0,True
2017-12-01,552,37,Male,C13,Bachelor,65170,2016-11-18,,3,3,2569249.285714286,3.7142857142857144,False
2017-01-01,553,32,Male,C12,Bachelor,44273,2016-09-10,2017-01-20,2,2,0.0,1.0,True
2016-05-01,554,36,Male,C24,Master,19649,2015-11-20,2016-05-14,1,1,115496.0,1.0,True
2017-12-01,556,36,Female,C8,Master,51658,2012-10-04,,1,2,871474.1666666666,3.125,False
2017-02-01,558,39,Female,C11,Bachelor,55263,2012-08-27,2017-02-08,1,2,478945.0,2.0714285714285716,True
2017-12-01,559,41,Male,C27,College,44342,2017-08-14,,1,1,344524.0,2.2,False
2017-12-01,560,42,Male,C19,Master,152234,2015-07-24,,3,4,1742771.25,2.5,False
2017-12-01,561,28,Male,C6,Bachelor,43855,2017-12-21,,1,1,0.0,1.0,False
2017-07-01,562,29,Female,C6,College,52465,2017-02-02,2017-07-20,2,2,0.0,1.0,True
2016-11-01,563,35,Female,C20,College,73359,2014-07-17,2016-10-29,1,3,313432.7272727273,1.5454545454545454,True
2016-04-01,564,38,Male,C1,Master,31340,2016-01-15,2016-04-22,1,1,50625.0,1.0,True
2017-12-01,565,37,Male,C28,Bachelor,56543,2016-09-23,,3,3,537165.0,2.3125,False
2017-08-01,566,37,Male,C10,Master,50504,2015-05-22,2017-07-29,1,1,352781.5,2.35,True
2017-12-01,568,33,Male,C16,Bachelor,60655,2015-05-21,,1,4,1736153.75,3.4583333333333335,False
2017-12-01,569,40,Female,C26,College,111743,2012-12-31,,2,3,1230432.5,3.375,False
2017-12-01,570,34,Female,C19,Master,37929,2017-01-06,,1,1,619105.0,2.75,False
2017-12-01,571,32,Female,C3,Master,95826,2017-07-28,,3,3,212955.0,1.5,False
2017-07-01,572,30,Female,C2,College,31890,2017-02-02,2017-07-27,2,2,280428.3333333333,1.1666666666666667,True
2017-07-01,573,27,Male,C28,Master,54026,2017-05-03,2017-07-07,2,2,0.0,1.0,True
2016-12-01,574,40,Male,C13,College,70144,2016-07-04,2016-11-29,2,2,63610.0,1.0,True
2017-12-01,575,27,Male,C25,Master,39391,2017-12-21,,1,1,0.0,1.0,False
2017-10-01,576,31,Female,C22,College,68356,2017-05-08,2017-10-26,3,3,40426.666666666664,1.0,True
2017-10-01,577,29,Female,C14,Master,108091,2017-05-03,2017-10-26,3,3,26428.333333333332,1.0,True
2016-01-01,578,35,Male,C29,Bachelor,46169,2015-12-21,2016-01-19,2,2,0.0,1.0,True
2016-07-01,579,30,Female,C5,Master,70570,2014-06-30,2016-06-29,1,2,226185.7142857143,1.4285714285714286,True
2017-12-01,580,42,Female,C18,Master,56877,2015-07-27,,1,2,818719.5833333334,3.6666666666666665,False
2017-12-01,581,42,Male,C25,Master,52641,2015-01-10,,1,1,686465.0,3.0,False
2017-12-01,582,33,Female,C10,Master,47682,2016-11-25,,2,2,1915675.0,3.0,False
2017-12-01,583,31,Male,C11,College,59926,2017-07-31,,2,2,365602.0,2.6,False
2016-03-01,584,29,Female,C1,College,51593,2012-10-01,2016-03-08,2,3,195210.0,1.0,True
2016-01-01,585,41,Female,C4,College,14989,2015-10-26,2016-01-16,1,1,0.0,1.0,True
2017-12-01,587,34,Female,C20,College,96680,2017-05-27,,3,3,898834.2857142857,3.142857142857143,False
2017-11-01,588,28,Female,C13,College,17660,2017-05-01,2017-10-31,2,2,235430.0,1.4285714285714286,True
2017-12-01,591,36,Male,C7,Master,100882,2017-09-28,,3,3,465206.6666666667,2.0,False
2017-12-01,592,42,Female,C20,Bachelor,67624,2015-05-04,,1,2,384099.1666666667,1.75,False
2017-11-01,593,39,Male,C23,College,86336,2017-02-27,2017-11-06,3,3,448386.6666666667,2.4444444444444446,True
2017-12-01,594,30,Male,C19,College,41093,2017-09-21,,2,2,75977.5,1.0,False
2017-12-01,595,30,Male,C26,College,55828,2017-07-04,,2,2,172456.66666666666,1.5,False
